loan_id,applicant_group,annual_income,loan_amount,dti_ratio,credit_score,employment_years,region,defaulted
LN002402,A,96372.0,40083.0,0.3907,765,13.0,North,0
LN002403,A,89400.0,24039.0,0.3108,746,6.0,South,0
LN002404,A,103020.0,28640.0,0.2557,760,1.7,North,0
LN002405,A,92233.0,34129.0,0.3476,721,2.1,North,0
LN002406,B,53639.0,16793.0,0.3448,666,4.0,North,0
LN002407,B,84504.0,20501.0,0.2849,588,1.5,Central,0
LN002408,A,70947.0,39729.0,0.6235,795,5.6,South,0
LN002409,B,36156.0,15100.0,0.3669,600,15.2,South,0
LN002410,A,85698.0,18933.0,0.167,634,19.4,North,0
LN002411,B,87974.0,30202.0,0.3324,526,17.9,North,0
LN002412,A,91282.0,20214.0,0.1694,633,14.6,North,0
LN002413,A,143879.0,27716.0,0.2331,696,10.2,South,0
LN002414,A,79947.0,41908.0,0.5074,837,7.4,Central,0
LN002415,A,71600.0,28196.0,0.3763,700,6.8,Central,0
LN002416,A,88066.0,32582.0,0.3407,649,12.7,South,0
LN002417,A,105715.0,21411.0,0.2576,667,3.4,Central,1
LN002418,B,64776.0,28361.0,0.4185,653,6.4,Central,0
LN002419,A,40092.0,9388.0,0.1696,744,2.4,North,0
LN002420,B,53879.0,4379.0,0.03,799,4.0,Central,0
LN002421,A,69267.0,16360.0,0.2819,821,13.1,South,0
LN002422,B,61978.0,8626.0,0.0651,605,3.8,Central,0
LN002423,A,51903.0,20580.0,0.4138,766,7.8,Central,0
LN002424,B,58883.0,6061.0,0.1178,699,1.6,South,0
LN002425,B,98412.0,35856.0,0.3946,691,6.7,North,1
LN002426,A,85099.0,27727.0,0.3394,808,7.1,North,0
LN002427,A,98375.0,41979.0,0.4262,777,10.4,South,0
LN002428,B,90574.0,15036.0,0.1803,578,7.3,Central,0
LN002429,A,92737.0,35262.0,0.4599,736,1.8,South,0
LN002430,A,121771.0,32279.0,0.2871,650,3.4,Central,0
LN002431,B,53286.0,7434.0,0.1316,715,11.1,North,0
LN002432,A,64133.0,5698.0,0.0727,737,5.7,Central,0
LN002433,A,102749.0,36818.0,0.3081,720,1.8,North,0
LN002434,A,58929.0,15710.0,0.3048,712,1.4,Central,0
LN002435,A,103114.0,21808.0,0.2984,641,14.2,South,0
LN002436,A,91813.0,37808.0,0.4072,716,9.1,North,0
LN002437,B,65761.0,15080.0,0.2003,649,2.2,Central,0
LN002438,A,91244.0,29537.0,0.349,642,0.4,South,0
LN002439,A,126763.0,56570.0,0.4974,666,14.5,Central,0
LN002440,A,102866.0,33105.0,0.3205,649,14.9,North,0
LN002441,A,56120.0,15517.0,0.3595,608,6.0,Central,0
LN002442,A,109413.0,51835.0,0.5473,789,5.0,South,1
LN002443,B,68681.0,12582.0,0.1196,767,9.8,North,0
LN002444,A,74675.0,13744.0,0.1397,730,2.9,South,0
LN002445,A,111916.0,48633.0,0.4178,755,4.1,North,1
LN002446,A,87645.0,22564.0,0.2205,747,21.3,Central,0
LN002447,B,50987.0,15769.0,0.3118,686,8.4,South,0
LN002448,A,52460.0,15894.0,0.4014,676,11.5,North,0
LN002449,A,92450.0,26692.0,0.3659,667,4.5,North,0
LN002450,A,80575.0,18629.0,0.2874,667,1.6,North,0
LN002451,B,68747.0,26224.0,0.3757,544,13.8,North,0
LN002452,A,66385.0,8720.0,0.076,653,2.3,Central,0
LN002453,B,68045.0,16663.0,0.227,608,5.5,Central,0
LN002454,B,49021.0,24079.0,0.4971,553,8.5,North,0
LN002455,A,103339.0,28665.0,0.2554,733,10.2,Central,0
LN002456,A,90552.0,29340.0,0.3257,791,5.0,North,0
LN002457,A,67523.0,23615.0,0.3352,718,1.3,North,0
LN002458,A,47063.0,12470.0,0.2585,794,14.9,North,0
LN002459,A,89191.0,40862.0,0.4925,608,17.8,North,1
LN002460,A,87310.0,15828.0,0.1923,783,3.6,Central,0
LN002461,A,107914.0,30966.0,0.2854,728,7.2,South,0
LN002462,A,122402.0,35126.0,0.3485,850,6.8,Central,0
LN002463,A,111772.0,35625.0,0.3753,800,0.5,Central,0
LN002464,B,61762.0,16320.0,0.313,579,7.4,North,0
LN002465,A,87597.0,25634.0,0.3233,690,6.8,Central,1
LN002466,A,98279.0,17779.0,0.1735,687,13.1,Central,0
LN002467,A,81654.0,18996.0,0.2279,745,5.0,North,0
LN002468,A,118026.0,42813.0,0.4423,772,2.2,North,0
LN002469,A,99675.0,14272.0,0.1753,827,7.1,Central,0
LN002470,A,95036.0,11448.0,0.0334,850,6.5,South,0
LN002471,A,95164.0,32765.0,0.3627,785,8.2,South,0
LN002472,B,50065.0,13654.0,0.3483,602,2.1,Central,0
LN002473,A,118861.0,40429.0,0.3461,724,7.3,South,0
LN002474,B,50684.0,19252.0,0.4247,757,5.0,South,0
LN002475,B,52358.0,17308.0,0.286,693,9.3,North,0
LN002476,B,46695.0,7146.0,0.1318,705,4.1,North,0
LN002477,B,71902.0,17941.0,0.2683,615,5.7,Central,0
LN002478,A,86728.0,26489.0,0.2794,819,7.1,Central,0
LN002479,B,44462.0,13210.0,0.3178,628,17.8,South,0
LN002480,A,95649.0,33401.0,0.3809,773,1.3,North,0
LN002481,B,70092.0,16969.0,0.2006,643,9.5,North,0
LN002482,A,73128.0,30883.0,0.4348,689,6.4,North,0
LN002483,A,102815.0,34181.0,0.3528,817,3.3,Central,0
LN002484,A,98299.0,41146.0,0.3508,747,8.5,Central,0
LN002485,B,76305.0,18920.0,0.2191,692,5.6,Central,0
LN002486,B,54407.0,22802.0,0.4501,566,19.7,Central,0
LN002487,A,118245.0,34363.0,0.3561,779,13.1,North,0
LN002488,A,74645.0,37308.0,0.4522,740,3.1,North,0
LN002489,A,71933.0,13863.0,0.1539,717,5.7,South,0
LN002490,B,37813.0,11387.0,0.3281,670,3.2,North,0
LN002491,A,94262.0,32281.0,0.3543,700,7.2,South,0
LN002492,B,57245.0,17188.0,0.402,751,12.2,North,0
LN002493,B,56389.0,22501.0,0.3539,625,10.5,South,0
LN002494,B,71164.0,21225.0,0.2874,585,8.1,South,0
LN002495,A,86583.0,42459.0,0.4529,682,13.9,North,0
LN002496,B,69588.0,38096.0,0.4919,678,4.2,Central,0
LN002497,A,97102.0,20702.0,0.2761,651,4.9,North,0
LN002498,A,66225.0,18213.0,0.2682,752,1.9,Central,0
LN002499,B,60451.0,16150.0,0.326,511,2.8,South,0
LN002500,B,25093.0,5512.0,0.2635,724,11.0,North,0
LN002501,B,58342.0,10372.0,0.1889,649,2.2,South,0
LN002502,A,82951.0,22612.0,0.2647,709,4.9,Central,1
LN002503,A,83974.0,14027.0,0.191,779,17.0,Central,0
LN002504,A,88048.0,52452.0,0.5405,774,3.0,North,0
LN002505,A,56725.0,18800.0,0.3428,756,4.2,Central,0
LN002506,A,72899.0,33487.0,0.4755,850,1.5,South,0
LN002507,B,67890.0,14969.0,0.1966,721,1.6,South,0
LN002508,A,73857.0,17450.0,0.2738,702,16.8,Central,0
LN002509,A,42991.0,12456.0,0.2448,717,13.3,Central,0
LN002510,A,97268.0,40957.0,0.3809,810,1.7,North,0
LN002511,A,76161.0,14511.0,0.2048,648,13.9,Central,1
LN002512,A,81009.0,18671.0,0.221,724,0.7,Central,0
LN002513,A,41364.0,8322.0,0.1493,743,4.7,North,0
LN002514,B,34161.0,21020.0,0.6535,584,2.6,Central,0
LN002515,A,44812.0,5556.0,0.0922,789,2.0,Central,0
LN002516,A,86826.0,34011.0,0.4303,748,2.7,North,0
LN002517,B,65219.0,33289.0,0.511,664,0.9,North,0
LN002518,A,77497.0,40570.0,0.5647,850,4.7,South,1
LN002519,B,49302.0,18708.0,0.3567,754,6.9,North,0
LN002520,A,75392.0,15105.0,0.267,690,3.4,North,0
LN002521,A,68005.0,10071.0,0.1,658,9.5,Central,0
LN002522,A,50925.0,15110.0,0.336,690,9.5,South,0
LN002523,B,74247.0,18476.0,0.257,664,15.3,South,0
LN002524,A,110386.0,43894.0,0.399,840,3.0,North,0
LN002525,A,95220.0,4000.0,0.0483,850,1.3,Central,0
LN002526,A,64087.0,25748.0,0.3647,780,3.6,North,0
LN002527,A,105579.0,19351.0,0.1781,675,7.5,Central,0
LN002528,B,31883.0,11118.0,0.3461,652,3.6,North,0
LN002529,A,46451.0,10652.0,0.2569,672,18.0,Central,0
LN002530,A,82382.0,28111.0,0.4191,640,3.3,Central,0
LN002531,A,83680.0,25710.0,0.2824,732,3.6,Central,0
LN002532,A,86231.0,29465.0,0.3493,712,18.0,North,0
LN002533,A,31470.0,12393.0,0.3368,756,7.9,South,0
LN002534,A,67035.0,23622.0,0.3917,605,10.1,South,0
LN002535,A,76399.0,23099.0,0.3135,751,4.0,North,0
LN002536,A,77794.0,18436.0,0.1649,746,9.0,North,0
LN002537,B,24664.0,6952.0,0.3065,674,13.9,Central,0
LN002538,B,76371.0,9259.0,0.1617,669,9.6,Central,0
LN002539,B,83582.0,20262.0,0.337,668,12.6,Central,0
LN002540,B,70060.0,20455.0,0.2801,686,11.5,North,0
LN002541,A,42401.0,23880.0,0.5797,773,11.8,Central,0
LN002542,A,70504.0,16585.0,0.1798,649,3.3,Central,1
LN002543,B,46832.0,11118.0,0.1996,694,4.9,North,0
LN002544,A,131447.0,51373.0,0.3992,843,5.6,North,0
LN002545,B,85109.0,38735.0,0.545,780,0.2,North,0
LN002546,A,71907.0,25763.0,0.4285,794,21.6,South,0
LN002547,A,67637.0,27668.0,0.3982,710,1.0,North,0
LN002548,A,80286.0,17071.0,0.2346,817,6.4,Central,0
LN002549,A,70495.0,23621.0,0.348,646,6.2,Central,0
LN002550,A,131018.0,50284.0,0.3875,730,10.0,Central,0
LN002551,A,22000.0,9017.0,0.4622,781,11.9,Central,0
LN002552,B,61668.0,22081.0,0.324,564,13.3,Central,0
LN002553,A,75220.0,20662.0,0.2778,643,1.8,North,0
LN002554,A,105399.0,8236.0,0.0747,727,10.1,Central,0
LN002555,A,107616.0,40097.0,0.3961,738,1.3,North,0
LN002556,B,72158.0,22184.0,0.2952,743,2.6,North,0
LN002557,B,59858.0,30609.0,0.5566,671,5.1,North,0
LN002558,A,53949.0,15360.0,0.2395,671,24.9,South,0
LN002559,A,59460.0,17871.0,0.3585,724,1.0,Central,0
LN002560,A,96145.0,33545.0,0.3897,732,1.2,North,0
LN002561,A,130210.0,49095.0,0.3542,777,4.2,Central,0
LN002562,A,94072.0,30387.0,0.4037,736,0.7,North,0
LN002563,A,67680.0,33301.0,0.486,769,0.9,North,0
LN002564,A,100036.0,32739.0,0.4148,769,5.3,North,0
LN002565,A,75617.0,28034.0,0.3562,755,3.4,North,0
LN002566,A,72503.0,16630.0,0.2111,714,11.5,North,0
LN002567,A,29460.0,14876.0,0.3956,651,3.1,Central,0
LN002568,A,83790.0,25666.0,0.3002,780,1.7,Central,0
LN002569,A,112868.0,53869.0,0.4642,850,5.6,North,0
LN002570,A,67462.0,37615.0,0.5573,678,12.1,North,0
LN002571,A,85874.0,35700.0,0.434,691,5.9,North,0
LN002572,B,36506.0,8669.0,0.2388,585,2.1,South,0
LN002573,A,47648.0,26246.0,0.544,627,13.0,Central,1
LN002574,A,79964.0,32613.0,0.4185,744,10.7,Central,0
LN002575,A,136120.0,47278.0,0.3543,806,1.5,Central,0
LN002576,A,109242.0,45342.0,0.4408,806,5.3,South,0
LN002577,A,92879.0,21167.0,0.1909,742,5.0,South,0
LN002578,B,60663.0,15797.0,0.2632,740,8.8,North,0
LN002579,A,102132.0,10583.0,0.131,800,7.9,North,0
LN002580,A,119981.0,46860.0,0.3283,657,3.7,North,0
LN002581,A,107211.0,33853.0,0.3817,724,10.9,Central,0
LN002582,A,61778.0,6989.0,0.1448,755,1.5,North,0
LN002583,A,105073.0,17588.0,0.2122,844,4.3,North,0
LN002584,A,83467.0,25894.0,0.315,764,1.7,Central,0
LN002585,A,80255.0,30437.0,0.3549,758,13.9,North,0
LN002586,A,78336.0,31549.0,0.3781,664,8.4,Central,0
LN002587,B,58039.0,25115.0,0.3445,590,3.1,North,0
LN002588,A,90583.0,35298.0,0.4199,727,20.8,Central,0
LN002589,A,118629.0,14504.0,0.1776,742,12.9,Central,0
LN002590,A,62014.0,22137.0,0.359,629,4.2,South,0
LN002591,B,41203.0,18736.0,0.4641,654,8.0,North,0
LN002592,A,83652.0,11287.0,0.1913,743,0.4,Central,0
LN002593,B,81486.0,9713.0,0.1315,559,5.7,Central,0
LN002594,B,60497.0,30853.0,0.4961,660,12.9,North,0
LN002595,B,82052.0,11019.0,0.132,642,20.8,Central,1
LN002596,A,53727.0,9083.0,0.1561,839,9.0,South,0
LN002597,B,80573.0,32255.0,0.4519,746,18.0,North,0
LN002598,B,79676.0,14483.0,0.1704,593,6.3,North,0
LN002599,A,96267.0,18033.0,0.19,664,9.9,South,0
LN002600,A,104744.0,42344.0,0.4105,801,4.3,North,0
LN002601,A,94635.0,32181.0,0.3839,739,6.2,North,0
LN002602,B,30718.0,8789.0,0.2927,660,5.4,South,0
LN002603,B,68569.0,16050.0,0.2576,741,7.1,North,0
LN002604,B,82477.0,30615.0,0.3453,737,5.4,South,0
LN002605,B,81286.0,22152.0,0.2502,720,4.5,Central,0
LN002606,B,22000.0,4000.0,0.2301,565,7.9,Central,0
LN002607,A,108304.0,43537.0,0.4227,713,6.0,North,0
LN002608,A,75275.0,38555.0,0.4409,738,10.0,North,0
LN002609,A,95239.0,28544.0,0.3077,692,3.1,Central,0
LN002610,B,61186.0,21619.0,0.4073,613,4.8,Central,1
LN002611,A,103479.0,20310.0,0.1937,825,13.4,North,0
LN002612,A,69071.0,13278.0,0.1704,758,8.1,Central,0
LN002613,A,82537.0,30310.0,0.422,774,3.1,North,0
LN002614,A,92079.0,19522.0,0.2099,674,10.1,North,0
LN002615,B,61768.0,25590.0,0.4018,791,6.8,North,0
LN002616,A,59885.0,18849.0,0.2671,766,4.1,South,0
LN002617,A,109695.0,19588.0,0.1529,710,6.1,South,0
LN002618,A,116673.0,13206.0,0.1152,692,4.6,North,0
LN002619,A,55669.0,15380.0,0.2562,807,9.8,Central,0
LN002620,A,117555.0,6864.0,0.0766,662,16.8,South,0
LN002621,A,56310.0,7985.0,0.1831,672,14.1,North,0
LN002622,B,49066.0,25168.0,0.4658,768,7.6,North,0
LN002623,A,70639.0,15194.0,0.2362,708,6.7,South,0
LN002624,B,68515.0,20450.0,0.2544,805,3.9,South,0
LN002625,A,115408.0,39906.0,0.2807,631,11.2,South,0
LN002626,A,94232.0,27767.0,0.2424,698,6.4,South,0
LN002627,B,60095.0,12470.0,0.175,738,8.8,Central,0
LN002628,B,49874.0,7924.0,0.1738,678,1.7,South,0
LN002629,B,43027.0,24371.0,0.5377,705,3.6,Central,0
LN002630,A,129446.0,58416.0,0.4777,674,10.6,Central,0
LN002631,B,34335.0,8590.0,0.2165,672,5.3,Central,0
LN002632,B,57790.0,35963.0,0.597,569,1.3,North,1
LN002633,A,84091.0,37024.0,0.4833,701,12.8,North,0
LN002634,A,104428.0,27363.0,0.2814,780,4.7,Central,0
LN002635,B,83378.0,23768.0,0.2139,579,7.9,North,1
LN002636,A,42229.0,23341.0,0.5594,676,5.4,Central,0
LN002637,A,85425.0,23235.0,0.1727,626,1.8,North,0
LN002638,B,22000.0,4000.0,0.177,526,8.5,Central,1
LN002639,B,73759.0,20058.0,0.2865,573,3.8,North,0
LN002640,A,82102.0,39618.0,0.5639,771,8.1,North,0
LN002641,A,67064.0,23769.0,0.3445,682,7.4,Central,0
LN002642,A,76890.0,9097.0,0.0791,692,1.5,Central,0
LN002643,A,41614.0,16332.0,0.3733,674,3.6,North,0
LN002644,B,68786.0,25923.0,0.3277,654,7.2,North,0
LN002645,A,82256.0,23048.0,0.2306,673,8.9,South,0
LN002646,A,22000.0,4211.0,0.1846,684,2.8,Central,0
LN002647,A,119438.0,29423.0,0.2779,650,10.1,Central,0
LN002648,B,37121.0,13929.0,0.4182,519,8.3,North,1
LN002649,A,71297.0,15684.0,0.2617,759,16.2,North,0
LN002650,A,58321.0,30125.0,0.5749,690,5.7,Central,0
LN002651,A,79211.0,5566.0,0.1509,702,4.0,North,0
LN002652,A,112555.0,39601.0,0.3296,757,6.5,Central,0
LN002653,A,100186.0,57847.0,0.5184,664,2.7,Central,1
LN002654,A,74289.0,28165.0,0.3671,795,4.2,North,0
LN002655,A,107202.0,20740.0,0.1572,820,6.4,Central,0
LN002656,A,70514.0,23596.0,0.3366,790,10.0,Central,0
LN002657,A,76613.0,29352.0,0.3689,780,11.2,Central,0
LN002658,A,98255.0,56891.0,0.6437,832,4.6,Central,0
LN002659,B,61132.0,22839.0,0.4197,696,4.3,Central,0
LN002660,A,53785.0,21645.0,0.4587,714,14.0,South,0
LN002661,A,57608.0,9822.0,0.2294,642,3.3,Central,0
LN002662,A,87056.0,30264.0,0.3795,685,4.5,Central,0
LN002663,B,53881.0,22516.0,0.4722,779,6.5,North,0
LN002664,A,92649.0,31467.0,0.3316,742,7.9,South,0
LN002665,A,53292.0,13871.0,0.2261,726,13.5,Central,0
LN002666,A,125664.0,68482.0,0.6174,774,4.0,South,1
LN002667,A,64527.0,31638.0,0.468,670,10.6,North,0
LN002668,B,41488.0,13556.0,0.3378,566,12.4,North,0
LN002669,B,72370.0,13491.0,0.2096,714,6.0,Central,0
LN002670,B,22000.0,4586.0,0.1944,658,5.1,North,0
LN002671,A,143193.0,39876.0,0.3278,662,10.3,Central,0
LN002672,A,91183.0,52289.0,0.5632,748,4.9,Central,0
LN002673,A,59492.0,37772.0,0.6033,609,3.2,Central,1
LN002674,B,44807.0,4000.0,0.1096,783,10.6,North,0
LN002675,A,99007.0,31882.0,0.3547,765,1.9,North,0
LN002676,A,90455.0,28292.0,0.2715,774,0.2,Central,1
LN002677,A,51648.0,16193.0,0.2892,661,10.7,Central,0
LN002678,A,67386.0,21490.0,0.3645,818,1.5,Central,0
LN002679,B,65103.0,13115.0,0.2153,579,2.7,Central,1
LN002680,A,80418.0,29848.0,0.4193,738,4.7,South,1
LN002681,A,85540.0,12458.0,0.1259,648,5.6,North,0
LN002682,A,110966.0,27077.0,0.3608,650,7.3,Central,0
LN002683,A,56400.0,11327.0,0.2055,697,4.5,North,0
LN002684,B,66286.0,19698.0,0.2613,702,9.0,Central,0
LN002685,B,51725.0,19226.0,0.3642,674,6.5,Central,0
LN002686,B,85980.0,27568.0,0.2782,691,8.7,Central,0
LN002687,A,124829.0,25415.0,0.2087,713,2.3,Central,0
LN002688,A,79518.0,41924.0,0.4986,734,7.2,South,1
LN002689,A,60162.0,4000.0,0.0373,676,6.6,South,0
LN002690,B,45760.0,14636.0,0.2781,704,4.4,North,0
LN002691,A,92820.0,34576.0,0.3372,809,9.6,South,0
LN002692,A,99515.0,36152.0,0.3774,724,3.6,Central,0
LN002693,A,62744.0,22193.0,0.4125,812,3.6,North,0
LN002694,A,100838.0,27002.0,0.2927,705,1.8,North,0
LN002695,A,98661.0,31167.0,0.2727,815,3.4,Central,0
LN002696,A,99687.0,17268.0,0.2557,776,6.9,South,0
LN002697,A,59886.0,20061.0,0.3598,631,2.2,North,0
LN002698,A,100417.0,26285.0,0.2551,788,15.3,South,0
LN002699,B,45328.0,16745.0,0.3087,775,17.6,North,0
LN002700,A,67116.0,25988.0,0.4082,633,0.3,Central,0
LN002701,A,79517.0,26027.0,0.3304,688,11.4,Central,0
LN002702,B,34886.0,9415.0,0.2741,590,2.3,North,0
LN002703,A,80580.0,14176.0,0.2262,730,15.1,South,0
LN002704,A,91321.0,45451.0,0.5098,612,4.2,North,0
LN002705,A,32783.0,16191.0,0.4599,662,13.1,North,0
LN002706,A,111636.0,11887.0,0.0781,789,8.4,North,0
LN002707,A,84866.0,22526.0,0.2509,609,1.2,Central,0
LN002708,A,95940.0,39208.0,0.4605,609,3.3,South,0
LN002709,B,75560.0,25753.0,0.3197,770,4.8,Central,0
LN002710,B,70911.0,34468.0,0.4858,622,6.5,South,0
LN002711,A,111721.0,27984.0,0.2013,655,10.1,Central,0
LN002712,A,81030.0,21672.0,0.2822,766,11.4,North,0
LN002713,B,60523.0,17945.0,0.2447,637,12.8,South,0
LN002714,A,71744.0,40310.0,0.5777,753,19.9,Central,0
LN002715,A,29434.0,8318.0,0.3182,608,7.0,South,1
LN002716,A,125234.0,48555.0,0.4213,614,1.4,Central,0
LN002717,B,50554.0,17996.0,0.4219,657,2.4,North,1
LN002718,B,74172.0,16878.0,0.2611,480,3.1,Central,1
LN002719,A,108471.0,29462.0,0.2746,662,14.1,North,0
LN002720,B,55196.0,8002.0,0.1387,552,3.8,North,0
LN002721,B,42279.0,21274.0,0.5272,634,2.1,South,0
LN002722,A,62503.0,28377.0,0.3913,778,4.3,North,0
LN002723,B,55972.0,17237.0,0.3111,738,3.1,South,0
LN002724,A,78882.0,23224.0,0.2332,688,5.3,North,0
LN002725,A,80520.0,11228.0,0.208,723,2.1,South,0
LN002726,B,64612.0,22006.0,0.355,656,11.3,North,0
LN002727,B,62900.0,34780.0,0.525,731,15.5,North,0
LN002728,A,110949.0,46293.0,0.4067,760,1.5,South,0
LN002729,B,69992.0,20139.0,0.2529,590,5.8,Central,0
LN002730,A,72817.0,50682.0,0.7598,716,14.7,North,0
LN002731,A,84302.0,24574.0,0.2964,612,7.5,South,0
LN002732,A,102426.0,42602.0,0.4279,699,10.0,Central,0
LN002733,B,41176.0,8455.0,0.1945,717,1.5,North,0
LN002734,A,76564.0,13315.0,0.16,739,6.9,South,0
LN002735,A,85917.0,17207.0,0.2252,797,3.7,North,0
LN002736,A,113871.0,35049.0,0.3527,570,3.7,Central,0
LN002737,A,122154.0,35205.0,0.3076,808,5.6,Central,0
LN002738,B,55264.0,21274.0,0.3234,807,4.8,North,0
LN002739,A,72990.0,17805.0,0.2619,791,6.3,North,1
LN002740,A,82631.0,23095.0,0.3439,687,4.0,South,0
LN002741,B,33332.0,19271.0,0.5341,747,3.8,North,0
LN002742,A,53656.0,17537.0,0.3128,713,4.9,North,0
LN002743,A,51898.0,14339.0,0.2635,736,4.6,Central,0
LN002744,A,76429.0,19887.0,0.2369,752,4.3,Central,0
LN002745,A,65143.0,12159.0,0.1406,713,2.1,Central,0
LN002746,B,60082.0,29492.0,0.5292,755,2.7,North,0
LN002747,A,95798.0,40342.0,0.3903,784,1.2,North,0
LN002748,A,64525.0,18600.0,0.2546,850,10.3,North,0
LN002749,A,108841.0,39098.0,0.3291,728,2.2,South,0
LN002750,A,123492.0,38964.0,0.2791,629,12.7,Central,0
LN002751,A,97074.0,38586.0,0.3493,703,2.8,South,0
LN002752,A,85829.0,21738.0,0.1873,715,12.7,South,0
LN002753,B,40161.0,6097.0,0.1641,756,2.8,North,1
LN002754,A,108981.0,39774.0,0.3778,625,6.5,North,0
LN002755,B,56283.0,24931.0,0.5031,561,2.3,South,0
LN002756,A,93944.0,29627.0,0.4177,827,2.3,North,0
LN002757,A,68524.0,27549.0,0.4312,754,5.9,South,0
LN002758,B,75183.0,22413.0,0.2601,621,8.6,Central,0
LN002759,B,53008.0,13238.0,0.2654,747,4.0,North,0
LN002760,A,72576.0,18292.0,0.2733,759,1.6,North,0
LN002761,A,78341.0,31108.0,0.3767,646,2.8,South,0
LN002762,A,58232.0,26698.0,0.5169,636,17.8,South,0
LN002763,B,61519.0,12397.0,0.2279,608,37.9,Central,0
LN002764,B,34176.0,9519.0,0.3369,751,2.3,North,0
LN002765,A,42503.0,14010.0,0.332,813,2.2,North,0
LN002766,A,89537.0,43135.0,0.4406,817,10.5,Central,0
LN002767,B,64073.0,27914.0,0.447,679,5.4,North,0
LN002768,A,134691.0,28085.0,0.2074,631,4.5,North,0
LN002769,A,86628.0,25876.0,0.2733,731,11.7,North,0
LN002770,A,61595.0,11727.0,0.2407,701,13.2,North,0
LN002771,A,79178.0,24822.0,0.304,616,7.5,Central,0
LN002772,A,70239.0,22041.0,0.318,800,5.5,South,0
LN002773,A,86493.0,29580.0,0.4179,666,15.0,South,0
LN002774,B,58059.0,10758.0,0.1633,753,3.1,North,0
LN002775,A,79103.0,21160.0,0.2435,746,16.1,South,0
LN002776,A,59791.0,9856.0,0.1918,730,1.3,North,0
LN002777,A,76871.0,24504.0,0.256,725,11.2,Central,0
LN002778,A,34682.0,7485.0,0.265,617,4.5,South,0
LN002779,A,77871.0,38599.0,0.5525,850,4.3,North,1
LN002780,A,70185.0,36347.0,0.5316,574,6.7,South,0
LN002781,A,61674.0,18697.0,0.3123,781,6.0,Central,0
LN002782,A,58168.0,4000.0,0.1541,679,4.9,Central,0
LN002783,B,54711.0,16148.0,0.3385,608,13.1,North,0
LN002784,B,80471.0,22526.0,0.2488,707,3.9,North,0
LN002785,A,22000.0,6075.0,0.2939,700,4.7,Central,0
LN002786,A,143135.0,61677.0,0.4462,799,3.7,North,0
LN002787,A,58026.0,23267.0,0.3824,787,2.1,North,0
LN002788,B,47784.0,10036.0,0.1908,616,5.3,Central,0
LN002789,A,160752.0,47673.0,0.3312,718,4.9,North,0
LN002790,A,97265.0,29628.0,0.3619,673,4.6,Central,0
LN002791,A,79172.0,11184.0,0.1501,758,3.3,South,0
LN002792,A,123803.0,25121.0,0.1503,646,6.6,South,0
LN002793,A,85257.0,23072.0,0.2147,563,6.5,South,0
LN002794,A,101012.0,43902.0,0.3484,688,14.1,North,0
LN002795,B,95717.0,23611.0,0.1841,675,5.4,North,0
LN002796,A,111454.0,37879.0,0.3848,724,4.4,Central,0
LN002797,B,82497.0,26235.0,0.3644,678,9.1,South,0
LN002798,A,70474.0,20711.0,0.2135,692,2.0,North,0
LN002799,A,115373.0,23528.0,0.1848,685,2.1,South,0
LN002800,B,92244.0,32910.0,0.2469,620,3.3,North,0
LN002801,A,77551.0,25822.0,0.3775,711,1.1,North,0
LN002802,A,107008.0,28333.0,0.2517,688,5.0,North,0
LN002803,A,88082.0,38825.0,0.4526,695,5.1,South,0
LN002804,B,68778.0,29553.0,0.4407,700,10.6,Central,0
LN002805,A,115131.0,35259.0,0.2923,749,6.3,North,1
LN002806,A,92338.0,52174.0,0.5584,705,14.6,North,0
LN002807,B,57222.0,20546.0,0.2641,744,5.7,Central,0
LN002808,A,63375.0,16351.0,0.2655,692,19.2,Central,0
LN002809,A,75790.0,22746.0,0.3698,850,4.3,South,0
LN002810,A,78784.0,15104.0,0.2364,632,5.5,South,0
LN002811,B,46967.0,7470.0,0.13,742,5.9,North,0
LN002812,B,56422.0,16727.0,0.242,612,5.7,Central,0
LN002813,B,52978.0,13202.0,0.2708,718,2.4,Central,0
LN002814,A,72626.0,13616.0,0.2053,799,10.9,Central,0
LN002815,A,105039.0,21728.0,0.1982,723,2.3,Central,0
LN002816,A,68316.0,21063.0,0.3309,753,7.6,North,0
LN002817,A,98400.0,32908.0,0.3371,655,3.8,South,0
LN002818,A,83204.0,23904.0,0.3069,689,11.3,South,0
LN002819,A,145535.0,62520.0,0.3669,691,0.8,North,0
LN002820,A,99144.0,26166.0,0.3,793,5.7,North,0
LN002821,B,90199.0,38272.0,0.4039,604,9.3,North,0
LN002822,B,49339.0,20148.0,0.336,598,3.5,North,0
LN002823,A,122331.0,30945.0,0.2396,696,3.8,Central,0
LN002824,B,42679.0,15780.0,0.4522,662,6.4,Central,0
LN002825,A,45710.0,15813.0,0.369,743,3.6,Central,0
LN002826,A,144355.0,37155.0,0.2878,695,5.0,North,0
LN002827,A,77240.0,21432.0,0.2698,777,5.7,South,0
LN002828,B,78840.0,27413.0,0.3178,576,5.6,North,0
LN002829,A,61023.0,19991.0,0.3386,719,8.4,North,0
LN002830,A,111784.0,20125.0,0.186,705,4.3,Central,0
LN002831,B,22000.0,6524.0,0.3386,561,6.9,South,0
LN002832,B,121590.0,55666.0,0.4247,648,9.4,North,0
LN002833,A,110079.0,31238.0,0.2469,674,17.3,North,0
